orgid,locationid,name,address1,address2,city,state,zip,deleted,locationtype,licensenum,id,locationexp,locationissue,status,districtcode,loclatitude,loclongitude,mailaddress1,mailaddress2,mailcity,mailstate,mailzip,locubi,producer,processor,retail,transactionid,transactionid_original,fifteenday_end,delete_time
591,1,MARY'S FINEST MARIJUANA,12230 AURORA AVE N STE B,,SEATTLE,WA,981338033,0,10,415325,472,1496300399,1430809199,ACTIVE (ISSUED),2A,47.718895,-122.3442872,12345 LAKE CITY WAY NE,PO BOX 131,SEATTLE,WA,981255401,603302267,,,1,61598569,537697,1414062900,
442,1,EL REY DE LA KUSH,"4499 ROAD L NE, SUITE B",,MOSES LAKE,WA,988370000,1,4,412536,473,1467356399,1445583599,CLOSED (PERMANENT),7L,47.152524,-119.233494,PO BOX 2268,,WENATCHEE,WA,988072268,603507754,1,1,0,61598569,537698,1414052105,1457496000
597,1,MANNA PRODUCTION,5579 BIG SPRINGS RANCH RD,,WENATCHEE,WA,988018928,0,4,412678,474,1504249199,1471589999,ACTIVE (ISSUED),7P,47.3256403,-120.2481591,PO BOX 3212,,WENATCHEE,WA,988070000,603330226,1,1,,61598569,537699,1414052105,
282,2,FANTASY FARMS,1220 W BALLARD RD STE B,,SPOKANE,WA,992088202,1,7,417525,475,1480579199,1447228799,CLOSED (PERMANENT),7M,47.8185829,-117.42888,1220 W BALLARD RD,,SPOKANE,WA,992088202,603353887,,1,,61598569,537700,1406967304,1461992400
494,1,PALOUSE FARMS,1316 E SMYTHE RD STE A,,SPANGLE,WA,990319740,0,4,415459,476,1488355199,1456473599,ACTIVE (ISSUED),7Q,47.47354,-117.390862,1316 E SMYTHE RD,,SPANGLE,WA,990319740,602363661,1,1,,61598569,537701,1414052105,
510,1,PERMA,1610 CENTRE ST,,TACOMA,WA,984067952,0,5,416124,477,1512115199,1478678399,ACTIVE (ISSUED),7B,47.225048,-122.4337178,2522 N PROCTOR ST STE 222,,TACOMA,WA,984065338,603349506,1,1,,61598569,545069,1414138504,
334,2,SILICA PHOENIX,9730 LATHROP INDUSTRIAL DR SW,UNIT E1,OLYMPIA,WA,985121064,0,7,412236,478,1501570799,1469689199,ACTIVE (ISSUED),7C,46.9451436,-122.9462386,PO BOX 1018,,TOLEDO,WA,985910000,603315249,,1,,61598569,545070,1406189703,
609,1,JBC GROW,2121 LINCOLN ST,,BELLINGHAM,WA,982254147,0,5,413631,479,1512115199,1476601199,ACTIVE (ISSUED),7I,48.7584413,-122.4625579,3956 BANCROFT RD,,BELLINGHAM,WA,982258506,603351382,1,1,,61598569,545073,1414149300,
611,1,GROWSTATE-ONE,922 E 3RD AVE UNIT A,,SPOKANE,WA,992024508,0,6,414395,480,1483257599,1452067199,ACTIVE (ISSUED),7M,47.652973,-117.398677,922 E 3RD AVE UNIT A,,SPOKANE,WA,992024508,603357050,1,1,,61598569,545074,1414138505,
580,1,NORTHWEST GREENERY,4611 S LINKE RD,,GREENACRES,WA,990167704,0,5,415937,481,1483257599,1469170799,ACTIVE (ISSUED),7Q,47.6047236,-117.1639695,P.O. BOX 730,,GREENACRES,WA,990167803,603358856,1,1,,61598569,552869,1414224904,
585,1,HENDERSON DISTRIBUTION,3608 E OLIVE AVE,,SPOKANE,WA,992020000,0,7,417460,482,1501570799,1479455999,ACTIVE (ISSUED),7Q,47.66151,-117.356999,11306 E 25TH AVE,,SPOKANE VALLEY,WA,992065690,601390613,,1,,61598569,552872,1414224904,
602,1,POTT ROAD MANUFACTURING,1911 W DOLARWAY RD STE C,,ELLENSBURG,WA,989268339,0,1,413032,483,1501570799,1471676399,ACTIVE (ISSUED),7P,47.001497,-120.576193,1911 W DOLARWAY RD STE C,,ELLENSBURG,WA,989268339,601968430,1,,,61598569,561801,1414311307,
578,1,CELSS MICRO FARMS,68705 N 132 PR NE,,BENTON CITY,WA,993208761,0,1,417394,484,1501570799,1470466799,ACTIVE (ISSUED),7O,46.2114763,-119.370222,68705 N 132 PR NE,,BENTON CITY,WA,993208761,603306036,1,,,61598569,561802,1414311307,
573,1,MY WEED BUNNY,12341 ZELLER RD SE STE A,,YELM,WA,985970000,0,4,412031,485,1493621999,1468393199,ACTIVE (ISSUED),7C,46.9079,-122.64335,3829 E LAKE SAMMAMISH SHORE LN,,SEATTLE,WA,981219604,602027832,1,1,,61598569,584991,1414570505,
564,1,DIAMOND GREEN,4002 S 12TH ST,,TACOMA,WA,984051509,0,10,413374,486,1514793599,1481702399,ACTIVE (ISSUED),1P,47.2496893,-122.4906294,37332 19TH PL S,,FEDERAL WAY,WA,980037576,603354294,,,1,65056194,592346,1414656904,
463,1,JEFF INDUSTRIES,5552 INDUSTRY LN,,EAST WENATCHEE,WA,988029551,0,5,416226,487,1483257599,1451548799,ACTIVE (ISSUED),7P,47.509861,-120.296599,1064 WENATCHEE HEIGHTS RD,,WENATCHEE,WA,988018922,603357018,1,1,,61598569,592349,1414667700,
619,1,BOTANICA SEATTLE,3300 1ST AVE S STE 100,,SEATTLE,WA,981340000,0,7,412724,488,1512115199,1476514799,ACTIVE (ISSUED),7J,47.574046,-122.3335631,1828 N 53RD ST,,SEATTLE,WA,981036116,603350313,,1,,61598569,592350,1414667700,
624,1,THE POTTING BENCH,4326 LYONS HILL RD STE A,,SPRINGDALE,WA,991739728,0,4,416545,489,1514793599,1481961599,ACTIVE (ISSUED),7M,48.0263008,-117.8061447,4326 LYONS HILL RD,,SPRINGDALE,WA,991739728,602093924,1,1,,65638689,601626,1414754100,
553,1,BLACK SANDS RANCH,5985 RD H NW,,EPHRATA,WA,988230000,0,4,412329,490,1512115199,1478678399,ACTIVE (ISSUED),7L,47.1652545,-119.6615092,1022 S CLOVER DR,,MOSES LAKE,WA,988372213,601842686,1,1,,61598569,601629,1414743305,
522,1,WEST COAST HERBS,2123 KING ST,,BELLINGHAM,WA,982250000,0,4,413223,491,1483257599,1453449599,ACTIVE (ISSUED),7I,48.758531,-122.4634953,1124 W 9TH ST,,PORT ANGELES,WA,983635626,603357013,1,1,,61598569,601631,1415088905,
529,1,INFLORESCENCE,3812 E BISMARK AVE,,SPOKANE,WA,992170000,0,5,415156,492,1483257599,1471071599,ACTIVE (ISSUED),7N,47.711857,-117.353505,P.O. BOX 98545,,DES MOINES,WA,981980545,603356586,1,1,,61598569,611025,1414829705,
586,1,MOTHER EARTH FARMS,314 POWER PLANT RD,,PORT ANGELES,WA,983630000,0,6,417307,493,1483257599,1461135599,ACTIVE (ISSUED),7R,48.1009124,-123.547256,4427 BLAKELY AVE NE,,BAINBRIDGE ISLAND,WA,981103225,603355054,1,1,,61598569,611026,1414829705,
610,1,GOLDEN DISPENSARIES,650 LLAMA LN,,GOLDENDALE,WA,986209140,0,10,414292,494,1483257599,1464159599,ACTIVE (ISSUED),1M,45.8265466,-120.8052669,650 LLAMA LN,,GOLDENDALE,WA,986209140,603355617,,,1,61598569,621616,1414916104,
631,1,PLATINUM ENTERPRISES,654 W HOMER ADAMS RD,,ELMA,WA,985419742,0,5,414115,495,1506841199,1474095599,ACTIVE (ISSUED),7R,47.2186542,-123.4750649,PO BOX 2335,,SHELTON,WA,985845058,603437827,1,1,,61598569,645745,1415175304,
639,1,C.K. ORGANICS,25711 N MONROE RD,,DEER PARK,WA,990069773,1,1,416117,496,1477983599,1446710399,CLOSED (PERMANENT),7E,47.8899639,-117.497818,8101 NE 229TH CT #2,,VANCOUVER,WA,986820000,603359834,1,0,0,61598569,654080,1415261704,1457150400
629,1,HIDDEN VALLEY FARMS,23321 HIDDEN VALLEY RD,,GRANITE FALLS,WA,982522360,0,4,412316,497,1509519599,1481183999,ACTIVE (ISSUED),7G,48.0130336,-121.9177387,23321 HIDDEN VALLEY RD,,GRANITE FALLS,WA,982522360,603350480,1,1,,64033960,671184,1415434504,
613,1,THE NOVEL TREE,1817 130TH AVE NE SUITE B,,BELLEVUE,WA,980052225,0,10,414983,498,1512115199,1477119599,ACTIVE (ISSUED),3L,47.627028,-122.16763,14027 NE 181ST ST B 302,,WOODINVILLE,WA,980726847,603352085,,,1,61598569,671185,1415434504,
599,1,CINDER,1421 N MULLAN RD STE B,,SPOKANE VALLEY,WA,992064051,0,10,414817,499,1512115199,1475823599,ACTIVE (ISSUED),4N,47.670257,-117.281928,1421 N MULLAN RD STE B,,SPOKANE VALLEY,WA,992064051,603352412,,,1,61598569,671188,1415434504,
535,1,THE GREEN DOOR,28120 HWY 410 E UNIT A8,,BUCKLEY,WA,983218482,0,10,415410,500,1501570799,1470207599,ACTIVE (ISSUED),1Q,47.1571724,-122.0548337,28120 HWY 410 E UNIT A8,,BUCKLEY,WA,983218482,603419626,,,1,61598569,681893,1415520905,
436,1,PEAK SUPPLY,16102 S WOOD RD STE A,,CHENEY,WA,990049251,0,6,413077,501,1509519599,1477033199,ACTIVE (ISSUED),7Q,47.503634,-117.741654,PO BOX 206,,MEDICAL LAKE,WA,990220206,603345806,1,1,,61598569,681894,1415520905,
641,1,LOCALAMSTER,1006 CALIFORNIA WAY,,LONGVIEW,WA,986321615,0,10,414243,502,1483257599,1473490799,ACTIVE (ISSUED),1K,46.122363,-122.936552,1006 CALIFORNIA WAY,,LONGVIEW,WA,986321615,603357616,,,1,61598569,706030,1415780104,
652,1,CANNABIS COUNTRY STORE,1910 W MAIN ST SUITE 101,,BATTLE GROUND,WA,986040000,0,10,414970,503,1514793599,1481270399,ACTIVE (ISSUED),1M,45.7808637,-122.5577171,10902 NE ROSEWOOD AVE,,VANCOUVER,WA,986620000,603359274,,,1,64209379,716294,1415880900,
606,1,MERRYECHO PRODUCTIONS,28300 137TH AVE SW SUITE B,,VASHON,WA,980708718,0,4,416530,504,1488355199,1456559999,ACTIVE (ISSUED),7B,47.349561,-122.510336,556 3RD LANE FL,,FOX ISLAND,WA,983339710,603378605,1,1,,64209379,716295,1415866504,
598,1,NW CONNOISSEURS,82 LAGOON RD SUITE A,,DEER HARBOR,WA,982430000,1,5,412785,505,1477983599,1450252799,CLOSED (PERMANENT),7I,48.6326971,-123.0092989,46 HOPE LANE,,EASTSOUND,WA,982450000,603345953,1,1,0,61598569,716296,1415866504,1459573200
655,1,CINDER,7011 N DIVISION ST STE A,,SPOKANE,WA,992083968,0,10,413940,506,1485935999,1452326399,ACTIVE (ISSUED),4Q,47.7216171,-117.4117758,7011 N DIVISION ST STE A,,SPOKANE,WA,992083968,603345696,,,1,61598569,716297,1415866504,
627,1,MAC GARDEN,212 SE BANJO LN,,SHELTON,WA,985849204,0,4,414152,507,1504249199,1473317999,ACTIVE (ISSUED),7R,47.1766355,-123.0934953,212 SE BANJO LN,,SHELTON,WA,985849204,603357626,1,1,,61598569,716298,1415866504,
383,1,CRESCENDO CHOCOLATE,4055 HAMMER DR,,BELLINGHAM,WA,982267665,0,7,412617,508,1504249199,1472885999,ACTIVE (ISSUED),7I,48.7871701,-122.4551013,4055 HAMMER DR,,BELLINGHAM,WA,982267665,603322178,,1,,61598569,716299,1415866504,
625,1,SOURFACE,5805 E SHARP AVE STE C4,,SPOKANE VALLEY,WA,992120955,0,7,412679,509,1509519599,1475996399,ACTIVE (ISSUED),7Q,47.6686538,-117.3260025,1312 N MONROE STREET STE 230,,SPOKANE,WA,992012623,603338071,,1,,61598569,726610,1415953474,
347,1,THE BACK PORCH,907 N WENATCHEE AVENUE STE B,,WENATCHEE,WA,985011572,0,10,415645,510,1512115199,1477119599,ACTIVE (ISSUED),4H,47.435591,-120.3203688,2328 EASY STREET,,WENATCHEE,WA,988019010,603255234,,,1,61598569,726611,1415953474,
614,1,ABUNDANT JOY,2418 W SAFARI LN  STE A,,DEER PARK,WA,990065171,0,4,415684,511,1512115199,1479283199,ACTIVE (ISSUED),7M,47.884595,-117.447561,2418 W SAFARI LN,,DEER PARK,WA,990065171,603351079,1,1,,61598569,726612,1415953474,
628,1,R&B GROUP,3601 W MARGINAL WAY SW #2,,SEATTLE,WA,981061142,0,5,412615,512,1509519599,1478069999,ACTIVE (ISSUED),7J,47.570589,-122.356347,PO BOX 70293,,SEATTLE,WA,981270293,603344325,1,1,,61598569,726613,1415953475,
673,1,2020 SOLUTIONS ON THE GUIDE,5655 GUIDE MERIDIAN STE A,,BELLINGHAM,WA,982269722,0,10,413314,513,1498892399,1471071599,ACTIVE (ISSUED),3A,48.84657,-122.486635,4152 MERIDIAN #105-262,,BELLINGHAM,WA,982260000,603415265,,,1,61598569,735761,1416039304,
640,1,MR. DOOBEES,2870 OCEAN AVE,TAYLOR PARK BLDG #4,RAYMOND,WA,985774926,1,10,415206,514,1498892399,1476341999,CLOSED (PERMANENT),7V,46.6733072,-123.7702021,PO BOX 554,,RICHLAND,WA,993520554,603412363,,,1,65421176,735762,1416039304,1481879781
296,2,GREENFINGERS 509,834 BADGER GULCH,,GOLDENDALE,WA,986202912,0,7,417157,515,1483257599,1468047599,ACTIVE (ISSUED),7L,45.8525464,-120.6427536,PO BOX 1114,,GOLDENDALE,WA,986200000,603356137,,1,,61598569,735765,1406978100,
648,1,HAPPY TIME,1301 N 2ND ST,,YAKIMA,WA,989011801,1,10,414777,516,1509519599,1477724399,CLOSED (PERMANENT),4F,46.619013,-120.510412,1308 HERITAGE HILL PL,,SELAH,WA,989421730,602487294,,,1,61598569,735767,1416053700,1478682926
647,1,KUSHMART,6309 EVERGREEN WAY STE C,,EVERETT,WA,982034559,0,10,414520,517,1512115199,1479283199,ACTIVE (ISSUED),3G,47.9408771,-122.2170912,6309 EVERGREEN WAY STE C,,EVERETT,WA,982034559,603347250,,,1,61598569,735768,1416039305,
306,2,MAJICO,17605 N TIMBERLANE CIR,UNIT #B,MEAD,WA,990217810,0,7,418372,518,1509519599,1476341999,ACTIVE (ISSUED),7N,47.817647,-117.191468,PO BOX 1764,,MEAD,WA,990211764,603344791,,1,,61598569,770988,1408695304,
643,1,JVARD,5901 OLD THORNTON HWY STE A,,THORNTON,WA,991769765,0,5,412900,519,1512115199,1479283199,ACTIVE (ISSUED),7Q,47.1046837,-117.379995,5901 OLD THORNTON HWY,,THORNTON,WA,991769765,600497647,1,1,,61598569,770989,1416388505,
474,1,BAKECATION,470 W 2ND ST STE 106,,SUMAS,WA,982959680,1,7,412219,520,1475305199,1446623999,CLOSED (PERMANENT),7I,48.998553,-122.26924,PO BOX 579,,EASTSOUND,WA,982450579,603334553,,1,,66121239,770990,1416399300,1482225577
492,1,W.C.W. ENTERPRISES,3708 MT BAKER HWY,,EVERSON,WA,982470000,0,10,415445,521,1514793599,1481702399,ACTIVE (ISSUED),3A,48.843865,-122.287854,3708 MT. BAKER HWY,,EVERSON,WA,982470000,603359717,,,1,65056194,770991,1416388505,
646,1,THE HIDDEN BUSH,3230 E HWY 101,,PORT ANGELES,WA,983629073,0,10,412921,522,1512115199,1480751999,ACTIVE (ISSUED),1W,48.1067512,-123.3666873,112 MAJESTY WAY,,PORT ANGELES,WA,983620000,603351133,,,1,63222187,781131,1416485700,
491,1,PIONEER FARM,2451 N FERGUSON RD,STE 2,ELLENSBURG,WA,989267156,0,6,416106,523,1485935999,1452067199,ACTIVE (ISSUED),7P,46.994738,-120.471909,PO BOX 542,,ELLENSBURG,WA,989261916,603508499,1,1,,61598569,781133,1416474904,
659,1,GREEN VALLEY SOCIETY,1003 OLD PACIFIC HWY SE,,OLYMPIA,WA,985139522,0,6,412436,524,1509519599,1478156399,ACTIVE (ISSUED),7C,47.0461479,-122.714069,947 OLD PACIFIC HWY SE STE B,,OLYMPIA,WA,985139522,603343192,1,1,,64413916,781136,1416474904,
674,1,SKY HIGH GARDENS,1128 SW SPOKANE ST,,SEATTLE,WA,981341128,1,6,415935,525,1483257599,1452239999,CLOSED (PERMANENT),7J,47.5714078,-122.3526046,2724 1ST AVE S,STE C,SEATTLE,WA,981341851,603358819,1,1,,61598569,816839,1416734105,1479910456
666,1,CANNABIS & GLASS,6620 N MARKET ST SUITE 100,,SPOKANE,WA,992177809,1,8,415243,526,1480579199,1448524799,CLOSED (PERMANENT),7Y,47.718305,-117.364097,1611 E DENISON CHATTAROY RD,,CHATTAROY,WA,990030000,603351098,0,0,1,61598569,816840,1416744900,1455336000
662,1,FLOWER OF LIFE FARMS,3431 OLD HIGHWAY 99 NORTH RD,STE A,BURLINGTON,WA,982338567,0,6,412971,527,1512115199,1478678399,ACTIVE (ISSUED),7I,48.596379,-122.321734,3431 OLD HIGHWAY 99 NORTH RD,,BURLINGTON,WA,982338567,603345771,1,1,,61598569,816841,1416734105,
405,1,GANJA GODDESS,3207 1ST AVE S UNIT A,,SEATTLE,WA,981341819,0,10,413558,528,1504249199,1475218799,ACTIVE (ISSUED),2L,47.575171,-122.334708,815 1ST ST.UNIT 267,,SEATTLE,WA,981040000,603328321,,,1,61598569,816842,1416744900,
645,1,EAST MOUNTAIN BUD,920 288TH ST NE,STE A,STANWOOD,WA,982929485,0,4,412691,529,1491029999,1461913199,ACTIVE (ISSUED),7G,48.255249,-122.217926,920 288TH ST NE STE A,,STANWOOD,WA,982929485,603483283,1,1,,61598569,816843,1416744900,
653,1,BAJR,410 RONLEE LN NW A2,,OLYMPIA,WA,985029266,0,4,412992,530,1483257599,1469170799,ACTIVE (ISSUED),7C,47.049847,-122.994499,12115 FAIRWAY DR SW,,OLYMPIA,WA,985129066,603355655,1,1,,61598569,816844,1416734105,
670,1,ZENTA GARDEN,2750 E PEACE PORTAL DR,STE E,BLAINE,WA,982305118,1,5,413722,531,1512115199,1479887999,ACTIVE (ISSUED),7I,48.973465,-122.72364,2136 OLYMPIA AVE NE,,RENTON,WA,980563225,603352611,1,1,,62618185,816845,1416734105,1480497398
582,1,EVERGREEN GROPRO,50 W WESTFIELD CT UNIT C,,SHELTON,WA,985840000,0,5,416412,532,1483257599,1452153599,ACTIVE (ISSUED),7R,47.2150945,-123.1007066,1910 4TH AVE E PMB 32,,OLYMPIA,WA,985064632,603354925,1,1,,61598569,816846,1416734105,
572,1,THE STASH BOX,3108 A ST SE STE F,,AUBURN,WA,980028811,0,10,412494,533,1485935999,1447487999,ACTIVE (ISSUED),2S,47.280257,-122.2283441,39307 AUBURN ENUMCLAW RD SE,,AUBURN,WA,980929300,603350058,,,1,64880435,864043,1417166104,
651,1,WICKED WEED,13026 W MCFARLANE RD,UNIT C1-3,AIRWAY HEIGHTS,WA,990010000,0,5,416155,534,1517471999,1475909999,ACTIVE (ISSUED),7Q,47.6308153,-117.5886172,13026 W MCFARLANE RD BLDG C1-3,,AIRWAY HEIGHTS,WA,990015046,603578113,1,1,,61598569,875671,1417252504,
415,1,GREEN GHOST,6000 WARNER CANYON RD,STE A,CASHMERE,WA,988159788,0,5,412301,535,1512115199,1477205999,ACTIVE (ISSUED),7P,47.534559,-120.418836,6000 WARNER CANYON RD,,CASHMERE,WA,988159788,603348535,1,1,,61598569,875672,1417263300,
445,1,PACIFIC NORTHWEST GROWERS,13008 27TH PL NE BUILDING 2,,LAKE STEVENS,WA,982580000,0,5,412068,536,1491029999,1471417199,ACTIVE (ISSUED),7G,48.021361,-122.055621,PO BOX 461,,LAKE STEVENS,WA,982580461,603283337,1,1,,61598569,875673,1417252504,
657,1,CALLING CARD,2621 N FELTS RD,,SPOKANE VALLEY,WA,992066088,0,4,413181,537,1512115199,1479369599,ACTIVE (ISSUED),7N,47.6816649,-117.2666828,11403 E 12TH AVE,,SPOKANE VALLEY,WA,992062843,603351196,1,1,,61598569,875675,1417252504,
684,1,NORTHWEST CANNABIS SOLUTIONS,9603 LATHROP INDUSTRIAL DR SW,STE A,TUMWATER,WA,985120000,0,7,412882,538,1498892399,1469775599,ACTIVE (ISSUED),7C,46.948338,-122.943767,840 140TH AVE NE,,BELLEVUE,WA,980055223,603307463,,1,,63222187,875676,1417263300,
688,1,THE CLONE ZONE,17835 59TH AVE NE BLDG 8 STE B,,ARLINGTON,WA,982236429,0,5,412598,539,1512115199,1477205999,ACTIVE (ISSUED),7G,48.1585495,-122.1509908,17835 59TH AVE NE BLDG 8 STE B,,ARLINGTON,WA,982236429,603347650,1,1,,61598569,888289,1417338905,
600,1,HERBAL E SCENTS,1040 NORTH HIGHWAY,,COLVILLE,WA,991142032,0,10,419759,540,1496300399,1462431599,ACTIVE (ISSUED),4Q,48.5525115,-117.9167922,1040 NORTH HIGHWAY,,COLVILLE,WA,991142032,602484317,,,1,61598569,14281257,1412248500,
665,1,MILLER MARIJUANA FARMS,5735 HOMESTEAD LN,,ANACORTES,WA,982219567,1,6,412753,541,1477983599,1450598399,CLOSED (PERMANENT),7I,48.545251,-122.618436,1015 JONES AVE S,,RENTON,WA,980570000,603346391,1,1,0,61598569,924944,1417684504,1463202000
540,2,RAVEN,600 RONLEE LN NW BLDG B2,,OLYMPIA,WA,985029264,0,7,417698,542,1509519599,1478242799,ACTIVE (ISSUED),7C,47.0509726,-122.9945914,600 RONLEE LN NW,,OLYMPIA,WA,985029264,603345723,,1,,61598569,937527,1411902900,
677,1,CANNABIS COAST,193161 HWY 101,STE 201,FORKS,WA,983319206,0,10,420123,543,1512115199,1480665599,ACTIVE (ISSUED),1W,47.968007,-124.405568,807 22ND AVE,UNIT B,SEATTLE,WA,981220000,601830625,,,1,63009077,937528,1417781700,
686,1,THCBD,4310 E TRENT AVE,,SPOKANE,WA,992120000,0,5,413131,545,1485935999,1453622399,ACTIVE (ISSUED),7Q,47.670676,-117.345809,4224 E 13TH AVE,,SPOKANE,WA,992020000,603271115,1,1,,61598569,948211,1417857305,
691,1,COASTAL ENTERPRISES,2450 6TH AVE S #104,,SEATTLE,WA,981342029,0,5,412408,546,1512115199,1481270399,ACTIVE (ISSUED),7J,47.5803861,-122.3252197,10421 40TH AVE NE,,SEATTLE,WA,981257836,603350648,1,1,,64209379,948212,1417857305,
644,1,GRATEFUL FARMS,8 GOLD MINE SPUR E,,RIVERSIDE,WA,988499693,1,5,412538,547,1480579199,1449215999,CLOSED (PERMANENT),7H,48.4747875,-119.5269005,PO BOX 67,,RIVERSIDE,WA,988490000,603248803,1,1,,61598569,990123,1418213700,1472112912
592,1,PURPLE HAZE,4218 RUCKER AVE,,EVERETT,WA,982032214,0,10,414680,548,1496300399,1430809199,ACTIVE (ISSUED),3G,47.9625067,-122.2123375,PO BOX 187,,EVERETT,WA,982060187,603400486,,,1,61598569,990125,1417436100,
567,1,CELESTEVA,50 W. WESTFIELD CT. UNIT D,,SHELTON,WA,985840000,0,5,413626,549,1514793599,1479628799,ACTIVE (ISSUED),7R,47.2150945,-123.1007066,3800 JESTER CT NW,,OLYMPIA,WA,985023578,603356809,1,1,,61598569,990127,1418213700,
682,2,KLARITIE,1102 CANNON WAY SUITE A,,COLVILLE,WA,991148701,1,5,413115,550,1448956799,1433573999,CLOSED (PERMANENT),7N,48.4044041,-117.862786,1102 CANNON WAY,,COLVILLE,WA,991148701,602181457,1,1,0,61598569,990128,1418213700,1449028800
668,1,CASCADIA GARDENS,5373 GUIDE MERIDIAN STE F5,STE F5,BELLINGHAM,WA,982267418,0,5,412964,551,1512115199,1480492799,ACTIVE (ISSUED),7I,48.836264,-122.487662,5373 GUIDE MERIDIAN STE F5,,BELLINGHAM,WA,982267418,603349996,1,1,,62618185,990129,1418213700,
675,1,LILAC CITY GARDENS,2002 S GARFIELD RD,,AIRWAY HEIGHTS,WA,990010000,0,5,415719,552,1485935999,1471071599,ACTIVE (ISSUED),7M,47.636404,-117.577494,2002 S GARFIELD RD,,AIRWAY HEIGHTS,WA,990019025,603578716,1,1,,61598569,990130,1418202904,
685,1,GREENWAY MARIJUANA,4851 GEIGER RD SE,,PORT ORCHARD,WA,983669350,0,10,413541,553,1512115199,1477551599,ACTIVE (ISSUED),1U,47.504437,-122.637897,4851 GEIGER RD SE,,PORT ORCHARD,WA,983669350,603353555,,,1,61598569,990131,1418202904,
687,1,WASHINGTON INDOOR,4030 99TH AVE NE,,LAKE STEVENS,WA,982050000,0,5,417053,554,1496300399,1466751599,ACTIVE (ISSUED),7G,48.0325675,-122.0980226,119 1ST AVE S   STE 500,,SEATTLE,WA,981040000,603407521,1,1,,61598569,1003289,1419077700,
404,1,CAPTAIN HANSONS,639 JOHN JACOBS RD,,PORT ANGELES,WA,983629241,0,5,414149,555,1498892399,1481011199,ACTIVE (ISSUED),7R,48.087201,-123.287888,639 JOHN JACOBS RD,,PORT ANGELES,WA,983620000,603414528,1,1,,63690216,1016369,1418904900,
672,1,THE SLOW BURN,4101 MAIN STREET,,UNION GAP,WA,989032042,0,10,413773,556,1498892399,1464159599,ACTIVE (ISSUED),4E,46.546431,-120.475193,PO BOX 200,,MOXEE,WA,989360200,603410267,,,1,61598569,1058684,1418807705,
681,1,FLYING HIGH,22909 E TRENT AVE,,OTIS ORCHARDS,WA,990270000,0,5,416627,557,1491029999,1476428399,ACTIVE (ISSUED),7N,47.7137078,-117.0933513,PO BOX 584,,NEWMAN LAKE,WA,990250584,603386755,1,1,,61598569,1071466,1418894105,
664,1,LANCE'S GARDEN,11670 STATE ROUTE 28 W STE B,,QUINCY,WA,988489709,0,5,412980,558,1485935999,1453535999,ACTIVE (ISSUED),7L,47.239934,-119.740526,2610 E UNION ST,,SEATTLE,WA,981223162,603267254,1,1,,61598569,1071467,1419164100,
698,1,HEAVYWEIGHT HEIGHTS,5373 GUIDE MERIDIAN RD,"STE E-2,3,4,5,6,7",BELLINGHAM,WA,982260000,0,5,417024,559,1493621999,1472021999,ACTIVE (ISSUED),7I,48.8359487,-122.4859705,14419 GREENWOOD AVE N # A380,,SEATTLE,WA,981330000,603395977,1,1,,61598569,1071468,1418894105,
626,1,GOING GREEN,3214 NE 65TH ST,,VANCOUVER,WA,986631456,0,4,413110,560,1491029999,1457510399,ACTIVE (ISSUED),7E,45.6695018,-122.6374442,6307 NE ST JOHNS RD,,VANCOUVER,WA,986611246,603489435,1,1,,61598569,1071469,1418904900,
692,1,BLUE ROOTS CANNABIS,13026 W MCFARLANE RD BLDG C1,,AIRWAY HEIGHTS,WA,990015099,0,6,413075,561,1512115199,1478851199,ACTIVE (ISSUED),7Q,47.6308153,-117.5886172,4139 S STONE ST,,SPOKANE,WA,992234439,603349796,1,1,,61598569,1071470,1418894105,
704,1,HARTMAN'S HAPPY HOME FARM,15716 URSULA LN SE STE A,,YELM,WA,985979152,0,4,412198,562,1514793599,1480492799,ACTIVE (ISSUED),7C,46.858446,-122.610236,15716 URSULA LN SE,,YELM,WA,985979152,602112755,1,1,,62618185,1083720,1418980504,
709,1,EVERGREEN HERBAL,923 S BAYVIEW ST,STE 200,SEATTLE,WA,981342023,0,7,412229,563,1485935999,1452326399,ACTIVE (ISSUED),7J,47.5807689,-122.320203,923 S BAYVIEW ST,STE 200,SEATTLE,WA,981342023,603270793,,1,,62618185,1083723,1418980504,
671,1,DOCKSIDE CANNABIS,15001 AURORA AVE N,STE 15029,SHORELINE,WA,981336134,0,10,414569,564,1514793599,1481443199,ACTIVE (ISSUED),7W,47.738131,-122.345988,329 NW 48TH ST,,SEATTLE,WA,981073540,603354697,,,1,64880435,1083724,1418980505,
496,1,ROYAL TREE GARDENS,2909 S ALASKA ST,,TACOMA,WA,984097804,0,5,412425,565,1512115199,1476514799,ACTIVE (ISSUED),7B,47.233565,-122.4578609,2909 S ALASKA ST,,TACOMA,WA,984097804,603349381,1,1,,61598569,1083725,1418980505,
616,1,GROWER GEORGE,6310 E SPRAGUE AVE,,SPOKANE VALLEY,WA,992120839,0,5,413950,566,1512115199,1476860399,ACTIVE (ISSUED),7Q,47.656722,-117.31945,6310 E SPRAGUE AVE,,SPOKANE VALLEY,WA,992120839,603350705,1,1,,61598569,1094698,1419066905,
